Retailer,Category,Segment,Sub-Segment,Brand,KNAC-14,Units,Volume,Value,Date,year,SKU,pred_flag,R2,MAPE,Unit Price,Vol Price
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2076,207.6,3029.1321479999997,2019-01-07,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4591195317919075,14.591195317919073
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2041,204.1,2985.6452639999998,2019-01-14,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4628345242528171,14.628345242528171
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,1938,193.8,2833.3319279999996,2019-01-21,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4619875789473682,14.619875789473681
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2194,219.4,3209.1643919999997,2019-01-28,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4627002698268001,14.627002698268003
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2171,217.1,3175.153716,2019-02-04,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4625305002303086,14.625305002303085
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2508,250.8,3668.057904,2019-02-11,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.462543023923445,14.625430239234449
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3472,347.2,4319.087388,2019-02-18,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2439767822580645,12.439767822580645
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4399,439.9,5271.721896,2019-02-25,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.1983909743123438,11.983909743123437
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4692,469.2,5620.445207999999,2019-03-04,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.1978783478260868,11.978783478260867
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4458,445.8,5335.335012,2019-03-11,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.196800137281292,11.96800137281292
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4318,431.8,5168.284715999999,2019-03-18,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.1969163307086612,11.969163307086612
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3026,302.6,4019.3173439999996,2019-03-25,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.3282608539325842,13.28260853932584
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2233,223.3,3266.115888,2019-04-01,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4626582570532916,14.626582570532914
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2026,202.6,2963.0086079999996,2019-04-08,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4624919091806514,14.624919091806515
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2191,219.1,3205.4830079999997,2019-04-15,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.46302282428115,14.630228242811501
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3165,316.5,4076.5601519999996,2019-04-22,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.288012686255924,12.88012686255924
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4189,418.9,5219.17578,2019-04-29,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2459240343757458,12.45924034375746
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4685,468.5,5814.691763999999,2019-05-06,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.241129512059765,12.41129512059765
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4064,406.4,5110.850555999999,2019-05-13,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.25759118011811,12.575911801181102
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3449,344.9,4664.819039999999,2019-05-20,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.3525134937663088,13.52513493766309
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2995,299.5,4380.5713559999995,2019-05-27,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4626281656093487,14.626281656093488
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2758,275.8,4033.4302679999996,2019-06-03,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4624475228426395,14.624475228426395
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3197,319.7,4677.051288,2019-06-10,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4629500431654676,14.629500431654675
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4621,462.1,5736.381671999999,2019-06-17,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2413723592296038,12.413723592296035
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,5775,577.5,6783.551207999999,2019-06-24,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.1746409018181816,11.746409018181817
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,5506,550.6,6467.250636,2019-07-01,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.1745823893933889,11.74582389393389
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,5028,502.8,5901.274259999999,2019-07-08,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.1736822315035798,11.736822315035798
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,6693,669.3,7755.155267999999,2019-07-15,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.1586964392649035,11.586964392649035
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,6404,640.4,7300.522907999999,2019-07-22,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.139994207995003,11.39994207995003
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,7263,726.3,8261.245608,2019-07-29,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.1374426005782734,11.374426005782734
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,7421,742.1,8427.997452,2019-08-05,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.1356956544940036,11.356956544940035
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4748,474.8,5540.0331,2019-08-12,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.166814048020219,11.66814048020219
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3623,362.3,4712.241492,2019-08-19,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.3006462853988408,13.006462853988408
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2857,285.7,4151.9728319999995,2019-08-26,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4532631543577177,14.532631543577178
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2645,264.5,3862.3130279999996,2019-09-02,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4602317686200377,14.602317686200376
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3274,327.4,4771.8762,2019-09-09,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4575064752596212,14.575064752596212
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2695,269.5,3941.167188,2019-09-16,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4623996987012986,14.623996987012987
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2880,288.0,4346.546399999999,2019-09-23,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5092174999999997,15.092174999999997
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2974,297.4,4494.7428119999995,2019-09-30,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5113459354404841,15.113459354404842
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2589,258.9,3912.0374159999997,2019-10-07,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.511022563151796,15.110225631517961
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2180,218.0,3275.0894399999997,2019-10-14,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.502334605504587,15.02334605504587
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,1263,126.3,1906.3043159999997,2019-10-21,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5093462517814724,15.093462517814725
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,1176,117.6,1776.5405279999998,2019-10-28,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.510663714285714,15.106637142857142
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,594,59.4,897.1095839999998,2019-11-04,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5102854949494946,15.102854949494947
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,447,44.7,672.5765759999999,2019-11-11,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5046455838926174,15.046455838926173
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,559,55.9,844.542048,2019-11-18,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5108086726296959,15.10808672629696
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,1685,168.5,2547.3863519999995,2019-11-25,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5118019893175072,15.118019893175072
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2327,232.7,3516.280068,2019-12-02,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.511078671250537,15.110786712505373
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2406,240.6,3635.483796,2019-12-09,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.511007396508728,15.110073965087283
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2713,271.3,4099.219655999999,2019-12-16,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5109545359380756,15.109545359380757
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2530,253.0,3822.369011999999,2019-12-23,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5108177913043475,15.108177913043475
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2212,221.2,3342.9222959999997,2019-12-30,2019,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5112668607594935,15.112668607594935
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2362,236.2,3569.615868,2020-01-06,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5112683607112616,15.112683607112617
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2047,204.7,3192.0369599999995,2020-01-13,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5593732095749875,15.593732095749877
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3198,319.8,4342.405199999999,2020-01-20,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.357850281425891,13.57850281425891
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3626,362.6,4569.6799679999995,2020-01-27,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2602537142857142,12.602537142857141
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3632,363.2,4577.799575999999,2020-02-03,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.260407372246696,12.604073722466959
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2582,258.2,3253.4609519999995,2020-02-10,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2600545902401237,12.600545902401239
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,962,96.2,1194.47202,2020-02-17,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2416549064449063,12.416549064449063
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,493,49.3,635.0358839999999,2020-02-24,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2881052413793102,12.881052413793102
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,564,56.4,711.535272,2020-03-02,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2615873617021276,12.615873617021276
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2428,242.8,3021.0925079999997,2020-03-09,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2442720378912684,12.442720378912684
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4542,454.2,5590.195884,2020-03-16,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2307784861294584,12.307784861294584
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3142,314.2,4439.620583999999,2020-03-23,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.4129919108847866,14.129919108847867
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3568,356.8,5552.443848,2020-03-30,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5561782085201794,15.561782085201793
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3272,327.2,5066.920991999999,2020-04-06,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5485699853300732,15.485699853300732
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2951,295.1,4559.21844,2020-04-13,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5449740562521177,15.449740562521177
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,5181,518.1,6887.091203999999,2020-04-20,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.329297665315576,13.29297665315576
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,5275,527.5,6529.231548,2020-04-27,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2377690138388626,12.377690138388624
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,7362,736.2,9096.101531999999,2020-05-04,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2355476136919314,12.355476136919313
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,6573,657.3,8150.010119999999,2020-05-11,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2399224281150159,12.39922428115016
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,8081,808.1,10056.337284,2020-05-18,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2444421833931443,12.444421833931443
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,8557,855.7,10620.044568,2020-05-25,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2410943751314711,12.410943751314711
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,7889,788.9,9777.191843999999,2020-06-01,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2393448908606919,12.39344890860692
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,7719,771.9,9601.552128,2020-06-08,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2438854939759034,12.438854939759036
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,8890,889.0,11074.93968,2020-06-15,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2457749921259842,12.457749921259841
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,8779,877.9,10783.734779999999,2020-06-22,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2283557102175646,12.283557102175646
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,8820,882.0,10861.9749,2020-06-29,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2315164285714284,12.315164285714285
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,9611,961.1,11900.904875999999,2020-07-06,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2382587530954114,12.382587530954114
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,10111,1011.1,12611.5605,2020-07-13,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2473108990208683,12.473108990208683
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,10496,1049.6,12846.759239999998,2020-07-20,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2239671532012193,12.239671532012194
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,16230,1623.0,19456.001627999998,2020-07-27,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.1987678144177447,11.987678144177448
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,11841,1184.1,14321.277768,2020-08-03,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.209465228274639,12.09465228274639
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,8376,837.6,10181.34726,2020-08-10,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2155381160458454,12.155381160458452
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3252,325.2,4426.998492,2020-08-17,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.3613156494464944,13.613156494464944
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,1564,156.4,2430.9929279999997,2020-08-24,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.5543433043478259,15.543433043478258
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4285,428.5,6909.383711999999,2020-08-31,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.612458275845974,16.12458275845974
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,5245,524.5,8470.287671999999,2020-09-07,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.6149261529075307,16.149261529075307
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3910,391.0,6326.424132,2020-09-14,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.6180112869565217,16.180112869565217
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,5311,531.1,8508.282468,2020-09-21,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.6020113854264733,16.020113854264732
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3918,391.8,6196.8002879999995,2020-09-28,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.581623350689127,15.816233506891269
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2204,220.4,3524.5453319999997,2020-10-05,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.599158499092559,15.991584990925588
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,1717,171.7,2211.2123039999997,2020-10-12,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2878347722772274,12.878347722772276
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3429,342.9,4288.302564,2020-10-19,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2505985896762903,12.505985896762905
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,6918,691.8,8696.454312,2020-10-26,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.25707636773634,12.5707636773634
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,8823,882.3,11831.672579999999,2020-11-02,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.341003352601156,13.41003352601156
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,6475,647.5,8239.575707999998,2020-11-09,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2725213448648647,12.725213448648645
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,7788,778.8,9689.448384,2020-11-16,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2441510508474576,12.441510508474575
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,6600,660.0,8065.058399999999,2020-11-23,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2219785454545453,12.219785454545454
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,5291,529.1,6536.714267999999,2020-11-30,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.235440232092232,12.354402320922318
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3545,354.5,4425.98604,2020-12-07,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2485151029619181,12.485151029619182
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,2678,267.8,3357.3351,2020-12-14,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.253672554144884,12.536725541448842
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,5111,511.1,6293.134596,2020-12-21,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.23129223165721,12.312922316572099
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,6306,630.6,7836.228539999999,2020-12-28,2020,Chocolate Milka Blanco 22x100 grs,0,68.80701754385964,15.596491228070178,1.2426623120837297,12.426623120837297
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4616,461.6,7106.833271999999,2021-01-04,2021,Chocolate Milka Blanco 22x100 grs,1,68.80701754385964,15.596491228070178,1.5396085944540725,15.396085944540724
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4182,418.2,6758.454107999999,2021-01-11,2021,Chocolate Milka Blanco 22x100 grs,1,68.80701754385964,15.596491228070178,1.6160818048780485,16.160818048780484
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,4144,414.4,6800.205971999999,2021-01-18,2021,Chocolate Milka Blanco 22x100 grs,1,68.80701754385964,15.596491228070178,1.6409763445945944,16.409763445945945
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,9191,919.1,12247.557588,2021-01-25,2021,Chocolate Milka Blanco 22x100 grs,1,68.80701754385964,15.596491228070178,1.332559850723534,13.325598507235338
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,11200,1120.0,13878.299315999999,2021-02-01,2021,Chocolate Milka Blanco 22x100 grs,1,68.80701754385964,15.596491228070178,1.2391338674999999,12.391338674999998
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,12235,1223.5,15133.331387999999,2021-02-08,2021,Chocolate Milka Blanco 22x100 grs,1,68.80701754385964,15.596491228070178,1.2368885482631793,12.368885482631793
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,7500,750.0,9293.656764,2021-02-15,2021,Chocolate Milka Blanco 22x100 grs,1,68.80701754385964,15.596491228070178,1.2391542352,12.391542351999998
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,8027,802.7,9861.706596,2021-02-22,2021,Chocolate Milka Blanco 22x100 grs,1,68.80701754385964,15.596491228070178,1.228566911174785,12.28566911174785
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,7804,780.4,9580.934663999999,2021-03-01,2021,Chocolate Milka Blanco 22x100 grs,1,68.80701754385964,15.596491228070178,1.2276953695540747,12.276953695540747
Walmart,Chocolate,TABLET,FILLED,Milka,7622210038690,3201,320.1,3929.744616,2021-03-08,2021,Chocolate Milka Blanco 22x100 grs,1,68.80701754385964,15.596491228070178,1.2276615482661668,12.276615482661667
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,4688,468.8,6839.593067999999,2019-01-07,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.4589575656996585,14.589575656996585
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,4419,441.9,6457.538807999999,2019-01-14,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.4613122443991853,14.613122443991852
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,3859,385.9,5644.644096,2019-01-21,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.462721973568282,14.62721973568282
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,4350,435.0,6364.376088,2019-01-28,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.4630749627586206,14.630749627586207
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,4442,444.2,6454.325808,2019-02-04,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.453022469158037,14.530224691580369
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,5185,518.5,7539.4544399999995,2019-02-11,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.4540895737704918,14.540895737704917
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,6769,676.9,8431.703112,2019-02-18,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.245634970010341,12.456349700103411
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,8690,869.0,10420.070303999999,2019-02-25,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.1990874918296892,11.990874918296893
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,9122,912.2,10929.763487999999,2019-03-04,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.1981762210041655,11.981762210041655
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,8402,840.2,10071.839652,2019-03-11,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.1987431149726255,11.987431149726255
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,7960,796.0,9540.269508,2019-03-18,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.1985263201005025,11.985263201005024
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,5151,515.1,6909.096684,2019-03-25,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.3413117227722773,13.413117227722772
Walmart,Chocolate,TABLET,FILLED,Milka,76222108233700,4803,480.3,7025.241636,2019-04-01,2019,Chocolate Milka Oreo 22x100 grs,0,71.0,14.5,1.4626778338538413,14.626778338538413
